gene	cluster	q	p	overall_frequency	C1_nf	C2_nf	C3_nf	C4_nf	C5_nf	C1_f	C2_f	C3_f	C4_f	C5_f	C1_mut	C1_wt	C2_mut	C2_wt	C3_mut	C3_wt	C4_mut	C4_wt	C5_mut	C5_wt	C1_sum	C2_sum	C3_sum	C4_sum	C5_sum
IL4R	C3	0.9799496800571027	0.976320236797632	0.017191977077363897	0.16666666666666666	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.16666666666666666	0.0028653295128939827	0.0028653295128939827	0.0057306590257879654	0.0028653295128939827	0.0028653295128939827	1	41	1	83	2	80	1	62	1	77	2	2	3	2	2
SV.BCL2	C4	8.437415625843743e-05	9.99990000099999e-06	0.09742120343839542	0.058823529411764705	0.058823529411764705	0.029411764705882353	0.8529411764705882	0.0	0.0057306590257879654	0.0057306590257879654	0.0028653295128939827	0.0830945558739255	0.0	2	40	2	82	1	81	29	34	0	78	6	6	3	87	0
BCL2	C4	8.437415625843743e-05	9.99990000099999e-06	0.13753581661891118	0.0625	0.0625	0.0625	0.5833333333333334	0.22916666666666666	0.008595988538681949	0.008595988538681949	0.008595988538681949	0.08022922636103152	0.03151862464183381	3	39	3	81	3	79	28	35	11	67	6	6	5	49	18
TNFRSF14	C4	8.437415625843743e-05	9.99990000099999e-06	0.13753581661891118	0.0625	0.041666666666666664	0.2916666666666667	0.5833333333333334	0.020833333333333332	0.008595988538681949	0.0057306590257879654	0.04011461318051576	0.08022922636103152	0.0028653295128939827	3	39	2	82	14	68	28	35	1	77	6	4	27	56	1
EZH2	C4	8.437415625843743e-05	9.99990000099999e-06	0.09455587392550144	0.0303030303030303	0.09090909090909091	0.09090909090909091	0.7272727272727273	0.0606060606060606	0.0028653295128939827	0.008595988538681949	0.008595988538681949	0.06876790830945559	0.0057306590257879654	1	41	3	81	3	79	24	39	2	76	2	6	5	48	4
GNAI2	C4	8.437415625843743e-05	9.99990000099999e-06	0.08022922636103152	0.03571428571428571	0.03571428571428571	0.3928571428571428	0.46428571428571425	0.07142857142857142	0.0028653295128939827	0.0028653295128939827	0.03151862464183381	0.03724928366762178	0.0057306590257879654	1	41	1	83	11	71	13	50	2	76	2	2	22	25	3
CREBBP	C4	0.00013846015385999988	1.999980000199998e-05	0.17765042979942694	0.03225806451612903	0.20967741935483872	0.25806451612903225	0.4032258064516129	0.0967741935483871	0.0057306590257879654	0.03724928366762178	0.045845272206303724	0.07163323782234957	0.017191977077363897	2	40	13	71	16	66	25	38	6	72	4	24	31	50	12
X12P.AMP	C4	0.0005192255769749995	9.99990000099999e-05	0.17191977077363899	0.15	0.2833333333333333	0.08333333333333333	0.35	0.1333333333333333	0.025787965616045846	0.04871060171919771	0.014326647564469915	0.06017191977077364	0.022922636103151862	9	33	17	67	5	77	21	42	8	70	9	17	5	21	8
KMT2D	C4	0.0005999940000599994	0.00011999880001199988	0.33524355300859604	0.06837606837606837	0.16239316239316237	0.2393162393162393	0.30769230769230765	0.2222222222222222	0.022922636103151862	0.054441260744985676	0.08022922636103152	0.10315186246418338	0.07449856733524356	8	34	19	65	28	54	36	27	26	52	16	37	55	71	48
GNA13	C4	0.0008844739138815508	0.00018999810001899982	0.08595988538681949	0.19999999999999998	0.06666666666666665	0.16666666666666666	0.4666666666666667	0.09999999999999999	0.017191977077363897	0.0057306590257879654	0.014326647564469915	0.04011461318051576	0.008595988538681949	6	36	2	82	5	77	14	49	3	75	12	4	10	28	6
STAT6	C4	0.0016825918697334766	0.00042999570004299955	0.02005730659025788	0.0	0.0	0.14285714285714285	0.8571428571428571	0.0	0.0	0.0	0.0028653295128939827	0.017191977077363897	0.0	0	42	0	84	1	81	6	57	0	78	0	0	2	11	0
HVCN1	C4	0.002159978400215998	0.0005999940000599994	0.02005730659025788	0.0	0.0	0.14285714285714285	0.8571428571428571	0.0	0.0	0.0	0.0028653295128939827	0.017191977077363897	0.0	0	42	0	84	1	81	6	57	0	78	0	0	2	12	0
MEF2C	C4	0.005301166500530117	0.0016099839001609984	0.025787965616045846	0.1111111111111111	0.0	0.0	0.6666666666666666	0.2222222222222222	0.0028653295128939827	0.0	0.0	0.017191977077363897	0.0057306590257879654	1	41	0	84	0	82	6	57	2	76	2	0	0	11	3
SV.MYC	C4	0.018151303635478497	0.006789932100678993	0.05730659025787966	0.09999999999999999	0.15	0.049999999999999996	0.5	0.19999999999999998	0.0057306590257879654	0.008595988538681949	0.0028653295128939827	0.02865329512893983	0.011461318051575931	2	40	3	81	1	81	10	53	4	74	6	9	3	30	12
EP300	C4	0.01960076553080623	0.0075499245007549926	0.10888252148997134	0.07894736842105264	0.15789473684210528	0.15789473684210528	0.4210526315789474	0.1842105263157895	0.008595988538681949	0.017191977077363897	0.017191977077363897	0.045845272206303724	0.02005730659025788	3	39	6	78	6	76	16	47	7	71	6	11	9	30	13
SOCS1	C4	0.028051046923159087	0.011739882601173987	0.166189111747851	0.1896551724137931	0.13793103448275862	0.2413793103448276	0.29310344827586204	0.13793103448275862	0.03151862464183381	0.022922636103151862	0.04011461318051576	0.04871060171919771	0.022922636103151862	11	31	8	76	14	68	17	46	8	70	18	15	28	31	15
X18Q23.DEL	C4	0.05031559853892986	0.02198978010219898	0.07736389684813755	0.03703703703703703	0.3333333333333333	0.18518518518518517	0.37037037037037035	0.07407407407407406	0.0028653295128939827	0.025787965616045846	0.014326647564469915	0.02865329512893983	0.0057306590257879654	1	41	9	75	5	77	10	53	2	76	1	9	5	10	2
MEF2B	C4	0.09043879026858587	0.043879561204387955	0.08882521489971347	0.06451612903225806	0.16129032258064516	0.25806451612903225	0.3870967741935484	0.12903225806451613	0.0057306590257879654	0.014326647564469915	0.022922636103151862	0.034383954154727794	0.011461318051575931	2	40	5	79	8	74	12	51	4	74	4	9	15	23	8
SIN3A	C4	0.18153765830762744	0.1021989780102199	0.025787965616045846	0.0	0.0	0.3333333333333333	0.4444444444444444	0.2222222222222222	0.0	0.0	0.008595988538681949	0.011461318051575931	0.0057306590257879654	0	42	0	84	3	79	4	59	2	76	0	0	5	7	4
POU2AF1	C4	0.21138896891285866	0.12291877081229188	0.022922636103151865	0.12499999999999999	0.0	0.24999999999999997	0.49999999999999994	0.12499999999999999	0.0028653295128939827	0.0	0.0057306590257879654	0.011461318051575931	0.0028653295128939827	1	41	0	84	2	80	4	59	1	77	2	0	4	7	2
EEF1A1	C4	0.22584184096047236	0.13466865331346686	0.04871060171919771	0.23529411764705882	0.11764705882352941	0.17647058823529413	0.35294117647058826	0.11764705882352941	0.011461318051575931	0.0057306590257879654	0.008595988538681949	0.017191977077363897	0.0057306590257879654	4	38	2	82	3	79	6	57	2	76	8	2	6	11	4
KRAS	C4	0.25183676734661226	0.15669843301566985	0.03151862464183381	0.27272727272727276	0.09090909090909091	0.09090909090909091	0.36363636363636365	0.18181818181818182	0.008595988538681949	0.0028653295128939827	0.0028653295128939827	0.011461318051575931	0.0057306590257879654	3	39	1	83	1	81	4	59	2	76	6	2	2	8	4
PTPRH	C4	0.2692190725151572	0.16950830491695082	0.03724928366762178	0.0	0.07692307692307691	0.23076923076923075	0.38461538461538464	0.30769230769230765	0.0	0.0028653295128939827	0.008595988538681949	0.014326647564469915	0.011461318051575931	0	42	1	83	3	79	5	58	4	74	0	2	6	8	8
OR6K2	C4	0.289515540598784	0.19193808061919382	0.02005730659025788	0.0	0.14285714285714285	0.14285714285714285	0.5714285714285714	0.14285714285714285	0.0	0.0028653295128939827	0.0028653295128939827	0.011461318051575931	0.0028653295128939827	0	42	1	83	1	81	4	59	1	77	0	2	1	8	2
NFATC4	C4	0.28997113343783687	0.19431805681943182	0.022922636103151862	0.0	0.0	0.25	0.375	0.375	0.0	0.0	0.0057306590257879654	0.008595988538681949	0.008595988538681949	0	42	0	84	2	80	3	60	3	75	0	0	3	4	6
PRRG2	C4	0.3043779344815247	0.20742792572074278	0.011461318051575931	0.25	0.0	0.25	0.5	0.0	0.0028653295128939827	0.0	0.0028653295128939827	0.0057306590257879654	0.0	1	41	0	84	1	81	2	61	0	78	2	0	2	4	0
CD274	C4	0.4157958420415796	0.3049169508304917	0.02005730659025788	0.0	0.2857142857142857	0.2857142857142857	0.42857142857142855	0.0	0.0	0.0057306590257879654	0.0057306590257879654	0.008595988538681949	0.0	0	42	2	82	2	80	3	60	0	78	0	4	4	6	0
IKBKB	C4	0.4213037869621304	0.3120768792312077	0.02005730659025788	0.14285714285714285	0.14285714285714285	0.2857142857142857	0.42857142857142855	0.0	0.0028653295128939827	0.0028653295128939827	0.0057306590257879654	0.008595988538681949	0.0	1	41	1	83	2	80	3	60	0	78	2	2	2	6	0
ALOX15	C4	0.6016175132366323	0.4924350756492435	0.025787965616045846	0.2222222222222222	0.2222222222222222	0.1111111111111111	0.3333333333333333	0.1111111111111111	0.0057306590257879654	0.0057306590257879654	0.0028653295128939827	0.008595988538681949	0.0028653295128939827	2	40	2	82	1	81	3	60	1	77	4	4	2	6	2
HLA.DMA	C4	0.6112063879361207	0.5070749292507075	0.011461318051575931	0.0	0.0	0.25	0.5	0.25	0.0	0.0	0.0028653295128939827	0.0057306590257879654	0.0028653295128939827	0	42	0	84	1	81	2	61	1	77	0	0	2	4	2
NIPA2	C4	0.6385023486009681	0.5415445845541544	0.025787965616045846	0.0	0.2222222222222222	0.1111111111111111	0.3333333333333333	0.3333333333333333	0.0	0.0057306590257879654	0.0028653295128939827	0.008595988538681949	0.008595988538681949	0	42	2	82	1	81	3	60	3	75	0	3	2	6	5
HIAT1	C4	0.9082877921220788	0.8611913880861192	0.017191977077363897	0.16666666666666666	0.16666666666666666	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.0028653295128939827	0.0028653295128939827	0.0028653295128939827	0.0057306590257879654	0.0028653295128939827	1	41	1	83	1	81	2	61	1	77	2	2	2	3	2
PIM1	C5	8.437415625843743e-05	9.99990000099999e-06	0.35816618911174786	0.176	0.144	0.16	0.056	0.46399999999999997	0.06303724928366762	0.05157593123209169	0.05730659025787966	0.02005730659025788	0.166189111747851	22	20	18	66	20	62	7	56	58	20	41	34	38	12	108
X18Q.AMP	C5	8.437415625843743e-05	9.99990000099999e-06	0.3467048710601719	0.024793388429752067	0.371900826446281	0.09090909090909091	0.09917355371900827	0.4132231404958678	0.008595988538681949	0.12893982808022922	0.03151862464183381	0.034383954154727794	0.14326647564469913	3	39	45	39	11	71	12	51	50	28	3	61	13	12	66
MYD88	C5	8.437415625843743e-05	9.99990000099999e-06	0.24355300859598855	0.023529411764705882	0.19999999999999998	0.21176470588235294	0.058823529411764705	0.5058823529411764	0.0057306590257879654	0.04871060171919771	0.05157593123209169	0.014326647564469915	0.12320916905444126	2	40	17	67	18	64	5	58	43	35	4	34	36	10	86
CD79B	C5	8.437415625843743e-05	9.99990000099999e-06	0.17478510028653294	0.06557377049180328	0.13114754098360656	0.19672131147540986	0.03278688524590164	0.5737704918032787	0.011461318051575931	0.022922636103151862	0.034383954154727794	0.0057306590257879654	0.10028653295128939	4	38	8	76	12	70	2	61	35	43	8	16	23	3	69
X3P.AMP	C5	8.437415625843743e-05	9.99990000099999e-06	0.2177650429799427	0.013157894736842105	0.40789473684210525	0.07894736842105263	0.039473684210526314	0.4605263157894736	0.0028653295128939827	0.08882521489971347	0.017191977077363897	0.008595988538681949	0.10028653295128939	1	41	31	53	6	76	3	60	35	43	1	31	6	3	40
MYD88.L265P	C5	8.437415625843743e-05	9.99990000099999e-06	0.12893982808022925	0.02222222222222222	0.17777777777777776	0.06666666666666665	0.0	0.7333333333333333	0.0028653295128939827	0.022922636103151862	0.008595988538681949	0.0	0.09455587392550144	1	41	8	76	3	79	0	63	33	45	2	16	6	0	66
PRDM1	C5	8.437415625843743e-05	9.99990000099999e-06	0.10888252148997135	0.0	0.13157894736842105	0.15789473684210525	0.07894736842105263	0.631578947368421	0.0	0.014326647564469915	0.017191977077363897	0.008595988538681949	0.06876790830945559	0	42	5	79	6	76	3	60	24	54	0	10	12	4	48
IGLL5	C5	8.437415625843743e-05	9.99990000099999e-06	0.11747851002865328	0.12195121951219515	0.1707317073170732	0.0975609756097561	0.04878048780487805	0.5609756097560976	0.014326647564469915	0.02005730659025788	0.011461318051575931	0.0057306590257879654	0.0659025787965616	5	37	7	77	4	78	2	61	23	55	9	11	8	4	42
ETV6	C5	8.437415625843743e-05	9.99990000099999e-06	0.09742120343839542	0.2058823529411765	0.11764705882352941	0.029411764705882353	0.029411764705882353	0.6176470588235294	0.02005730659025788	0.011461318051575931	0.0028653295128939827	0.0028653295128939827	0.06017191977077364	7	35	4	80	1	81	1	62	21	57	14	8	2	1	41
BTG1	C5	0.00013846015385999988	1.999980000199998e-05	0.2693409742120344	0.18085106382978722	0.15957446808510636	0.22340425531914893	0.07446808510638298	0.36170212765957444	0.04871060171919771	0.04297994269340974	0.06017191977077364	0.02005730659025788	0.09742120343839542	17	25	15	69	21	61	7	56	34	44	29	22	30	13	51
X19Q13.42.AMP	C5	0.00013846015385999988	1.999980000199998e-05	0.1346704871060172	0.1276595744680851	0.1276595744680851	0.14893617021276595	0.06382978723404255	0.5319148936170212	0.017191977077363897	0.017191977077363897	0.02005730659025788	0.008595988538681949	0.07163323782234957	6	36	6	78	7	75	3	60	25	53	6	6	7	3	35
TBL1XR1	C5	0.0001883702093211626	2.999970000299997e-05	0.1346704871060172	0.23404255319148934	0.1276595744680851	0.1276595744680851	0.06382978723404255	0.44680851063829785	0.03151862464183381	0.017191977077363897	0.017191977077363897	0.008595988538681949	0.06017191977077364	11	31	6	78	6	76	3	60	21	57	22	12	12	6	41
DUSP2	C5	0.0002872311702414891	4.999950000499995e-05	0.22063037249283668	0.24675324675324675	0.1948051948051948	0.23376623376623376	0.051948051948051945	0.2727272727272727	0.054441260744985676	0.04297994269340974	0.05157593123209169	0.011461318051575931	0.06017191977077364	19	23	15	69	18	64	4	59	21	57	34	22	29	8	35
HLA.B	C5	0.00033749662503374965	5.999940000599994e-05	0.12607449856733524	0.2272727272727273	0.06818181818181819	0.27272727272727276	0.045454545454545456	0.38636363636363635	0.02865329512893983	0.008595988538681949	0.034383954154727794	0.0057306590257879654	0.04871060171919771	10	32	3	81	12	70	2	61	17	61	18	5	24	4	34
TMSB4X	C5	0.0006381754364274539	0.00012999870001299986	0.16332378223495703	0.15789473684210525	0.05263157894736842	0.2982456140350877	0.12280701754385966	0.3684210526315789	0.025787965616045846	0.008595988538681949	0.04871060171919771	0.02005730659025788	0.06017191977077364	9	33	3	81	17	65	7	56	21	57	18	6	33	13	41
CARD11	C5	0.0016825918697334766	0.00042999570004299955	0.18911174785100288	0.22727272727272724	0.09090909090909091	0.16666666666666666	0.21212121212121213	0.30303030303030304	0.04297994269340974	0.017191977077363897	0.03151862464183381	0.04011461318051576	0.05730659025787966	15	27	6	78	11	71	14	49	20	58	27	12	20	28	38
OSBPL10	C5	0.0018253338593374631	0.00047999520004799953	0.19484240687679083	0.16176470588235295	0.10294117647058824	0.1911764705882353	0.14705882352941177	0.39705882352941174	0.03151862464183381	0.02005730659025788	0.03724928366762178	0.02865329512893983	0.07736389684813753	11	31	7	77	13	69	10	53	27	51	18	13	24	19	54
VMP1	C5	0.003161810487158286	0.0008899911000889991	0.09169054441260746	0.18749999999999997	0.09374999999999999	0.12499999999999999	0.09374999999999999	0.49999999999999994	0.017191977077363897	0.008595988538681949	0.011461318051575931	0.008595988538681949	0.045845272206303724	6	36	3	81	4	78	3	60	16	62	12	5	8	6	27
GRHPR	C5	0.0038422692696149963	0.0011099889001109989	0.06590257879656161	0.08695652173913042	0.13043478260869565	0.13043478260869565	0.04347826086956521	0.608695652173913	0.0057306590257879654	0.008595988538681949	0.008595988538681949	0.0028653295128939827	0.04011461318051576	2	40	3	81	3	79	1	62	14	64	4	6	5	2	25
BTK	C5	0.004032871063694427	0.0011799882001179989	0.02865329512893983	0.19999999999999998	0.0	0.0	0.09999999999999999	0.7000000000000001	0.0057306590257879654	0.0	0.0	0.0028653295128939827	0.02005730659025788	2	40	0	84	0	82	1	62	7	71	4	0	0	2	14
IRF2BP2	C5	0.008036390224333051	0.0025299747002529975	0.1776504297994269	0.16129032258064518	0.16129032258064518	0.14516129032258066	0.12903225806451615	0.40322580645161293	0.02865329512893983	0.02865329512893983	0.025787965616045846	0.022922636103151862	0.07163323782234957	10	32	10	74	9	73	8	55	25	53	18	20	16	15	46
X6Q21.DEL	C5	0.008539449489226037	0.0027199728002719973	0.09169054441260745	0.0	0.28125	0.125	0.125	0.46875	0.0	0.025787965616045846	0.011461318051575931	0.011461318051575931	0.04297994269340974	0	42	9	75	4	78	4	59	15	63	0	11	4	4	16
ZC3H12A	C5	0.010071809394265609	0.0033199668003319966	0.05157593123209169	0.05555555555555555	0.16666666666666666	0.16666666666666666	0.0	0.611111111111111	0.0028653295128939827	0.008595988538681949	0.008595988538681949	0.0	0.03151862464183381	1	41	3	81	3	79	0	63	11	67	2	5	6	0	22
TOX	C5	0.011467627259211279	0.003949960500394996	0.060171919770773644	0.19047619047619047	0.09523809523809523	0.047619047619047616	0.14285714285714285	0.5238095238095237	0.011461318051575931	0.0057306590257879654	0.0028653295128939827	0.008595988538681949	0.03151862464183381	4	38	2	82	1	81	3	60	11	67	8	4	2	6	21
SF3B1	C5	0.05516944830551695	0.024519754802451974	0.02005730659025788	0.14285714285714285	0.14285714285714285	0.0	0.0	0.7142857142857143	0.0028653295128939827	0.0028653295128939827	0.0	0.0	0.014326647564469915	1	41	1	83	0	82	0	63	5	73	2	2	0	0	9
FNBP1	C5	0.05779227922006494	0.026969730302696972	0.028653295128939826	0.0	0.0	0.30000000000000004	0.1	0.6000000000000001	0.0	0.0	0.008595988538681949	0.0028653295128939827	0.017191977077363897	0	42	0	84	3	79	1	62	6	72	0	0	6	2	12
X6P21.1.AMP	C5	0.07788061654267178	0.03720962790372096	0.05157593123209169	0.0	0.3333333333333333	0.2777777777777778	0.0	0.3888888888888889	0.0	0.017191977077363897	0.014326647564469915	0.0	0.02005730659025788	0	42	6	78	5	77	0	63	7	71	0	10	6	0	9
X1Q32.1.AMP	C5	0.09464223539582786	0.046269537304626955	0.06590257879656161	0.08695652173913042	0.21739130434782608	0.04347826086956521	0.21739130434782608	0.43478260869565216	0.0057306590257879654	0.014326647564469915	0.0028653295128939827	0.014326647564469915	0.02865329512893983	2	40	5	79	1	81	5	58	10	68	2	7	1	6	13
ANKRD35	C5	0.10269823772350513	0.051399486005139945	0.08595988538681948	0.0	0.23333333333333336	0.23333333333333336	0.13333333333333333	0.4	0.0	0.02005730659025788	0.02005730659025788	0.011461318051575931	0.034383954154727794	0	42	7	77	7	75	4	59	12	66	0	9	10	7	20
BCL11A	C5	0.10269823772350513	0.05151948480515195	0.05730659025787965	0.25000000000000006	0.1	0.1	0.15000000000000002	0.4	0.014326647564469915	0.0057306590257879654	0.0057306590257879654	0.008595988538681949	0.022922636103151862	5	37	2	82	2	80	3	60	8	70	10	3	4	5	14
CDKN2A	C5	0.11428571845668403	0.05798942010579894	0.06303724928366762	0.045454545454545456	0.045454545454545456	0.27272727272727276	0.27272727272727276	0.36363636363636365	0.0028653295128939827	0.0028653295128939827	0.017191977077363897	0.017191977077363897	0.022922636103151862	1	41	1	83	6	76	6	57	8	70	1	2	12	12	16
BCOR	C5	0.19155782468149343	0.10925890741092589	0.07449856733524354	0.15384615384615385	0.1153846153846154	0.15384615384615385	0.15384615384615385	0.42307692307692313	0.011461318051575931	0.008595988538681949	0.011461318051575931	0.011461318051575931	0.03151862464183381	4	38	3	81	4	78	4	59	11	67	8	6	8	8	21
ATP2A2	C5	0.28224980908085656	0.17875821241787582	0.017191977077363897	0.0	0.16666666666666666	0.16666666666666666	0.0	0.6666666666666666	0.0	0.0028653295128939827	0.0028653295128939827	0.0	0.011461318051575931	0	42	1	83	1	81	0	63	4	74	0	1	2	0	8
TUBGCP5	C5	0.2885268290174241	0.1870081299187008	0.06590257879656161	0.04347826086956521	0.2608695652173913	0.3043478260869565	0.04347826086956521	0.3478260869565217	0.0028653295128939827	0.017191977077363897	0.02005730659025788	0.0028653295128939827	0.022922636103151862	1	41	6	78	7	75	1	62	8	70	2	11	12	2	15
GRB2	C5	0.2885268290174241	0.1870081299187008	0.025787965616045842	0.22222222222222224	0.0	0.22222222222222224	0.11111111111111112	0.4444444444444445	0.0057306590257879654	0.0	0.0057306590257879654	0.0028653295128939827	0.011461318051575931	2	40	0	84	2	80	1	62	4	74	3	0	4	2	8
EIF5	C5	0.2890505185857232	0.18841811581884182	0.022922636103151862	0.125	0.125	0.0	0.25	0.5	0.0028653295128939827	0.0028653295128939827	0.0	0.0057306590257879654	0.011461318051575931	1	41	1	83	0	82	2	61	4	74	2	2	0	4	8
C2ORF16	C5	0.2905437978587247	0.1958480415195848	0.04011461318051576	0.0	0.14285714285714285	0.14285714285714285	0.2857142857142857	0.42857142857142855	0.0	0.0057306590257879654	0.0057306590257879654	0.011461318051575931	0.017191977077363897	0	42	2	82	2	80	4	59	6	72	0	4	4	7	12
ARID5B	C5	0.33943946274822967	0.23760762392376075	0.06876790830945559	0.20833333333333334	0.08333333333333333	0.25	0.16666666666666666	0.2916666666666667	0.014326647564469915	0.0057306590257879654	0.017191977077363897	0.011461318051575931	0.02005730659025788	5	37	2	82	6	76	4	59	7	71	8	2	10	6	13
PFN1	C5	0.3863899184842349	0.27619723802761975	0.017191977077363897	0.0	0.16666666666666666	0.0	0.3333333333333333	0.5	0.0	0.0028653295128939827	0.0	0.0057306590257879654	0.008595988538681949	0	42	1	83	0	82	2	61	3	75	0	2	0	4	5
X18Q22.2.AMP	C5	0.4143143183952776	0.2992270077299227	0.034383954154727794	0.0	0.3333333333333333	0.08333333333333333	0.16666666666666666	0.4166666666666667	0.0	0.011461318051575931	0.0028653295128939827	0.0057306590257879654	0.014326647564469915	0	42	4	80	1	81	2	61	5	73	0	5	1	2	8
BEST3	C5	0.4157958420415796	0.30463695363046367	0.025787965616045842	0.0	0.22222222222222224	0.33333333333333337	0.0	0.4444444444444445	0.0	0.0057306590257879654	0.008595988538681949	0.0	0.011461318051575931	0	42	2	82	3	79	0	63	4	74	0	4	6	0	8
X11Q23.3.AMP	C5	0.4302848060628305	0.32065679343206566	0.09742120343839542	0.029411764705882353	0.23529411764705882	0.2058823529411765	0.2058823529411765	0.3235294117647059	0.0028653295128939827	0.022922636103151862	0.02005730659025788	0.02005730659025788	0.03151862464183381	1	41	8	76	7	75	7	56	11	67	1	12	7	10	11
ARIH1	C5	0.43872566200446367	0.3298567014329857	0.04011461318051576	0.14285714285714285	0.21428571428571427	0.07142857142857142	0.14285714285714285	0.42857142857142855	0.0057306590257879654	0.008595988538681949	0.0028653295128939827	0.0057306590257879654	0.017191977077363897	2	40	3	81	1	81	2	61	6	72	4	4	2	4	11
ZNF217	C5	0.4520601852805001	0.34155658443415565	0.022922636103151862	0.0	0.25	0.25	0.0	0.5	0.0	0.0057306590257879654	0.0057306590257879654	0.0	0.011461318051575931	0	42	2	82	2	80	0	63	4	74	0	4	4	0	6
SCN9A	C5	0.4701977018691351	0.3622263777362226	0.12320916905444126	0.18604651162790697	0.13953488372093023	0.23255813953488372	0.18604651162790697	0.2558139534883721	0.022922636103151862	0.017191977077363897	0.02865329512893983	0.022922636103151862	0.03151862464183381	8	34	6	78	10	72	8	55	11	67	15	12	19	15	21
X6Q23.3.DEL	C5	0.49885215433559954	0.38799612003879963	0.10601719197707736	0.16216216216216217	0.16216216216216217	0.16216216216216217	0.24324324324324326	0.2702702702702703	0.017191977077363897	0.017191977077363897	0.017191977077363897	0.025787965616045846	0.02865329512893983	6	36	6	78	6	76	9	54	10	68	6	6	6	9	10
HCN1	C5	0.5203433814718457	0.4085659143408566	0.06876790830945559	0.041666666666666664	0.20833333333333334	0.25	0.125	0.375	0.0028653295128939827	0.014326647564469915	0.017191977077363897	0.008595988538681949	0.025787965616045846	1	41	5	79	6	76	3	60	9	69	1	9	11	5	15
SKP1	C5	0.5758869016814419	0.46497535024649755	0.014326647564469913	0.0	0.2	0.2	0.0	0.6000000000000001	0.0	0.0028653295128939827	0.0028653295128939827	0.0	0.008595988538681949	0	42	1	83	1	81	0	63	3	75	0	2	2	0	6
CTDP1	C5	0.6294043254257723	0.5268347316526835	0.05730659025787965	0.05	0.15000000000000002	0.30000000000000004	0.15000000000000002	0.35000000000000003	0.0028653295128939827	0.008595988538681949	0.017191977077363897	0.008595988538681949	0.02005730659025788	1	41	3	81	6	76	3	60	7	71	2	4	12	6	13
HNRNPH1	C5	0.6933809972245105	0.5957940420595794	0.03151862464183381	0.09090909090909091	0.18181818181818182	0.09090909090909091	0.27272727272727276	0.36363636363636365	0.0028653295128939827	0.0057306590257879654	0.0028653295128939827	0.008595988538681949	0.011461318051575931	1	41	2	82	1	81	3	60	4	74	2	4	1	6	7
STK33	C5	0.8568424437213117	0.7838521614783852	0.03724928366762178	0.07692307692307691	0.23076923076923075	0.15384615384615383	0.15384615384615383	0.38461538461538464	0.0028653295128939827	0.008595988538681949	0.0057306590257879654	0.0057306590257879654	0.014326647564469915	1	41	3	81	2	80	2	61	5	73	2	6	4	4	9
NRAS	C5	0.8963049811732958	0.8332316676833231	0.011461318051575931	0.0	0.25	0.25	0.0	0.5	0.0	0.0028653295128939827	0.0028653295128939827	0.0	0.0057306590257879654	0	42	1	83	1	81	0	63	2	76	0	2	2	0	4
TSR1	C5	0.9010787844877457	0.8439315606843931	0.022922636103151862	0.125	0.125	0.25	0.125	0.375	0.0028653295128939827	0.0028653295128939827	0.0057306590257879654	0.0028653295128939827	0.008595988538681949	1	41	1	83	2	80	1	62	3	75	2	2	4	2	6
CTSE	C5	0.9090504425695043	0.8652813471865282	0.02865329512893983	0.19999999999999998	0.19999999999999998	0.19999999999999998	0.09999999999999999	0.3	0.0057306590257879654	0.0057306590257879654	0.0057306590257879654	0.0028653295128939827	0.008595988538681949	2	40	2	82	2	80	1	62	3	75	4	4	4	2	6
AUNIP	C5	0.9324734338863508	0.9008009919900801	0.014326647564469913	0.0	0.2	0.2	0.2	0.4	0.0	0.0028653295128939827	0.0028653295128939827	0.0028653295128939827	0.0057306590257879654	0	42	1	83	1	81	1	62	2	76	0	2	2	2	4
DKK4	C5	0.9324734338863508	0.899431005689943	0.014326647564469913	0.0	0.2	0.2	0.2	0.4	0.0	0.0028653295128939827	0.0028653295128939827	0.0028653295128939827	0.0057306590257879654	0	42	1	83	1	81	1	62	2	76	0	2	2	2	4
RNPS1	C5	0.9505132221405059	0.9293907060929391	0.017191977077363897	0.16666666666666666	0.16666666666666666	0.16666666666666666	0.16666666666666666	0.3333333333333333	0.0028653295128939827	0.0028653295128939827	0.0028653295128939827	0.0028653295128939827	0.0057306590257879654	1	41	1	83	1	81	1	62	2	76	2	2	2	2	4
TMEM82	C5	0.9705240026251423	0.959740402595974	0.025787965616045846	0.1111111111111111	0.2222222222222222	0.2222222222222222	0.1111111111111111	0.3333333333333333	0.0028653295128939827	0.0057306590257879654	0.0057306590257879654	0.0028653295128939827	0.008595988538681949	1	41	2	82	2	80	1	62	3	75	2	3	2	2	6
